DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60231328;Mattersburg Schwimmbad;Wien;90001;16.4077197;47.7404073
60231329;Mattersburg Seminargasse;Wien;90001;16.404333;47.7355802
60231330;Mattersburg Siedlungsgasse;Wien;90001;16.3984401;47.7399542
60231331;Jabing P+R Großpetersdorf;Wien;90001;16.2968316;47.2480588
60231332;Großpetersdorf Abzw. Schlaining;Wien;90001;16.3139805;47.2415153
60231333;Wiener Neustadt Kindlerg./B17;Wien;90001;16.2367523;47.8045543
60231335;Kleinpetersdorf Nord;Wien;90001;16.3321354;47.2163703
60231336;Kotezicken Süd;Wien;90001;16.3411455;47.1878313
60231337;Kohfidisch Nord;Wien;90001;16.351018;47.1779404
60231338;Mattersburg Theodor-Körner-Straße;Wien;90001;16.3905708;47.7418692
60231339;Mattersburg Triftgasse;Wien;90001;16.3928166;47.7398696
60231340;St. Michael im Bgld Nord;Wien;90001;16.2716878;47.1362074
60231341;St. Michael im Bgld Liebmanngasse;Wien;90001;16.2711219;47.1313613
60231342;Mattersburg Veranstaltungsplatz;Wien;90001;16.3989611;47.7371027
60231343;Mattersburg Viadukt;Wien;90001;16.4048271;47.7401596
60231345;Neustift bei Güssing Riegl Tapler;Wien;90001;16.2722448;47.0326867
60231346;Neustift bei Güssing Volksschule;Wien;90001;16.2626507;47.0260124
60231347;Mattersburg Villa Martini;Wien;90001;16.3995809;47.7389151
60231348;Heiligenkreuz (Bgld) Schmalzgraben;Wien;90001;16.260387;47.0054702
60231349;Poppendorf im Bgld Abzw. Wallendorf;Wien;90001;16.2394023;46.9926411
60231350;Mattersburg Volksschule;Wien;90001;16.3978921;47.7383472
60231351;Mogersdorf Kirchenplatz;Wien;90001;16.2299072;46.9476169
60231352;Walbersdorf Bahnstraße;Wien;90001;16.4174035;47.7369758
60231353;Walbersdorf Friedhof;Wien;90001;16.4233953;47.7456084
60231354;Weichselbaum (Bgld) Abzw. Maria Bild;Wien;90001;16.1843805;46.9411406
60231355;Rax Gh. Strini;Wien;90001;16.1603506;46.9429805
60231356;Walbersdorf Hauptstraße;Wien;90001;16.4185623;47.7403227
60231357;Walbersdorf Hintergasse;Wien;90001;16.4156338;47.7404677
60231359;Walbersdorf Marzer Straße;Wien;90001;16.418751;47.7393924
60231360;Walbersdorf Stierwiese;Wien;90001;16.4148074;47.7398938
60231363;Feistritz am Wechsel B54;Wien;90001;16.1007384;47.5878341
60231364;Großglobnitz Abzw. Sportplatz;Wien;90001;15.1729224;48.6706723
60231365;Aspang-Markt Scheibelgarten;Wien;90001;16.0829428;47.5479341
60231367;Ausschlag-Zöbern Bundesstraße;Wien;90001;16.0711479;47.5302988
60231369;Mönichkirchen Waldheim;Wien;90001;16.059874;47.5212059
60231372;Pernitz Abzw. Waxeneck;Wien;90001;15.9886197;47.9270131
60231373;Redlschlag Abzw. Kalteneck;Wien;90001;16.2718136;47.4458851
60231375;Kohfidisch Kapelle;Wien;90001;16.3543328;47.1646947
60231376;Pernitz Augasse;Wien;90001;15.9514474;47.9024843
60231377;Muggendorf (NÖ) Ort;Wien;90001;15.9359964;47.9108184
60231378;Thal/Muggendorf Karnerwirt;Wien;90001;15.9294207;47.9193077
60231379;Thal/Muggendorf Forsthaus;Wien;90001;15.9091008;47.9237385
60231380;Thal/Muggendorf Vinzenzikircherl;Wien;90001;15.9030372;47.9256407
60231383;Kohfidisch Kirche;Wien;90001;16.3576476;47.1745515
60231384;Muggendorf (NÖ) Myrafälle;Wien;90001;15.9349004;47.9133353
60231385;Pernitz Haltergraben;Wien;90001;15.9656497;47.9006294
60231386;Thal/Muggendorf Rieglhof;Wien;90001;15.9245339;47.9189164
60231391;Oberpullendorf Hotterweg/Feldgasse;Wien;90001;16.514745;47.498039
60231392;Mattersburg Dr.-Adolf-Schärf-Straße;Wien;90001;16.3849654;47.7361844
60231393;Totzenbach Am Bruckfeld;Wien;90001;15.815173;48.1948837
60231394;Totzenbach Bachgasse;Wien;90001;15.8131877;48.1997579
60231395;Totzenbach Volksschule;Wien;90001;15.8083098;48.2040508
60231396;Totzenbach Dir.-Sehnal-Gasse;Wien;90001;15.8115258;48.2014224
60231397;Fuchsberg (NÖ) Siedlung;Wien;90001;15.814095;48.2152634
60231398;Senning/Kirchstetten Ort;Wien;90001;15.8262941;48.2127852
60231399;Doppel/Kirchstetten Abzw. Paltram;Wien;90001;15.8323038;48.2053021
60231400;Paltram;Wien;90001;15.8235453;48.2008117
60231401;Totzenbach Weißes Kreuz;Wien;90001;15.8167091;48.2004824
60231402;Totzenbach Schloss;Wien;90001;15.8105287;48.2037155
60231403;Rauchwart im Bgld Bergen;Wien;90001;16.2211665;47.1205369
60231405;Kirchstetten (St. Pölten-Land) Sommerhofstr.;Wien;90001;15.8140051;48.18847
60231407;Oberwolfsbach Ort;Wien;90001;15.8347562;48.2143236
60231410;Rauchwart im Bgld Abzw. Bergen;Wien;90001;16.2320002;47.1203107
60231412;Markersdorf/Neulengbach Ort;Wien;90001;15.9259801;48.2210214
60231413;Habersdorf bei Neulengbach B19;Wien;90001;15.9213179;48.2324935
60231414;Inprugg Ort;Wien;90001;15.9128737;48.2160655
60231415;Wiener Neustadt Hans-Barwitzius-Volksschule;Wien;90001;16.2302575;47.7957444
60231417;Raipoltenbach Hauptstraße;Wien;90001;15.8878646;48.2177953
60231418;Raipoltenbach Gh. Schabschneider;Wien;90001;15.8902002;48.2157003
60231419;Marbach an der Donau Volksschule;Wien;90001;15.1492788;48.2138926
60231420;Maria Taferl Ortsmitte;Wien;90001;15.1592052;48.2255459
60231424;Gumprechtsfelden Ort;Wien;90001;15.1490003;48.1090975
60231425;Gumprechtsfelden Nr. 16;Wien;90001;15.1604269;48.1056424
60231426;Gumprechtsfelden Nr. 30;Wien;90001;15.151803;48.0984316
60231427;Gumprechtsfelden Nr. 23;Wien;90001;15.1424696;48.1045867
60231428;Wieselburg Rottenhaus;Wien;90001;15.1413646;48.1201809
60231429;Wieselburg Josephinum;Wien;90001;15.1437092;48.1276225
60231430;Koth/Purgstall Koth bei Purgstall;Wien;90001;15.1623942;48.0980477
60231431;Hochrieß Distelberger;Wien;90001;15.1472666;48.0984856
60231432;Weghof bei Ruprechtshofen Abzw. Anzenberg;Wien;90001;15.240871;48.1512294
60231433;Schönfeld/Neulengbach Müllergasse;Wien;90001;15.8598552;48.1890689
60231434;Schönfeld/Neulengbach Schüldenweg;Wien;90001;15.8561002;48.1880508
60231435;Ollersbach Hauptstraße;Wien;90001;15.8463714;48.1866494
60231436;Ollersbach Bahnstraße;Wien;90001;15.8445658;48.1880927
60231437;Schrabatz Schönfelder Straße;Wien;90001;15.8648408;48.1896378
60231438;Neulengbach Eitzenberg;Wien;90001;15.8803278;48.1933028
60231439;Neulengbach Ebersberger Straße;Wien;90001;15.893506;48.1932609
60231440;Straß/Neulengbach Straß;Wien;90001;15.8869304;48.1951951
60231441;Laa an der Tulln Laskegasse;Wien;90001;15.8731592;48.1908955
60231442;Laa an der Tulln Dambacher Straße;Wien;90001;15.8702576;48.1899912
60231443;Neulengbach Sturmbrücke;Wien;90001;15.8962998;48.1925303
60231444;Neulengbach Haager Straße;Wien;90001;15.9029114;48.1921411
60231445;Neulengbach Umseer Straße;Wien;90001;15.8978;48.2014523
60231446;Umsee;Wien;90001;15.8723148;48.2021169
60231447;Unterwolfsbach Landesstraße;Wien;90001;15.8472518;48.2133599
60231448;Wolfersdorf/Neulengbach Kapelle;Wien;90001;15.8588311;48.1999614
60231449;Matzelsdorf/Neulengbach;Wien;90001;15.8806781;48.2015182
60231451;Eisengraben (NÖ) Zwettler Straße;Wien;90001;15.4533765;48.5256436
60231453;Kronberg (Melk) Abzw. Miniberg;Wien;90001;15.2309446;48.1243846
60231454;Kronberg (Melk) Nr. 2;Wien;90001;15.2396403;48.123617
60231455;Ockert Nr. 5;Wien;90001;15.2301721;48.1055464
60231456;Ockert Nr. 10;Wien;90001;15.2240006;48.1115027
60231457;Harbach (Melk) Nr. 12;Wien;90001;15.2823552;48.0936859
60231458;Lachau Nr. 5;Wien;90001;15.2733541;48.1001414
60231459;Lachau Nr. 8;Wien;90001;15.2625563;48.0992535
60231460;Geigenberg Abzw. Straß;Wien;90001;15.281933;48.1278984
60231461;Hörgerstall;Wien;90001;15.2837476;48.115851
60231462;Kerndl Riegler;Wien;90001;15.280882;48.1205407
60231464;Gumprechtsfelden Sill;Wien;90001;15.1679368;48.1024871
60231466;Neumühl (Scheibbs) Neumühl/Wieselburg;Wien;90001;15.142254;48.1109689
60231469;Markersdorf/Neulengbach Abzw. Haag;Wien;90001;15.9310466;48.2202613
60231470;Markersdorf/Neulengbach Kläranlage;Wien;90001;15.9214616;48.2216019
60231471;Alt-Anzing Abzw. Berging;Wien;90001;15.8738329;48.2212009
60231472;Kerndl Abzw. Etzen;Wien;90001;15.2791392;48.1110529
60231473;Horitschon Friedhof;Wien;90001;16.5526179;47.5872161
60231474;Willersdorf/Bgld Süd;Wien;90001;16.1983224;47.3643721
60231475;Willersdorf/Bgld Ortsmitte;Wien;90001;16.1950166;47.3710829
60231476;Willersdorf/Bgld Heide;Wien;90001;16.1992926;47.374581
60231477;Eisengraberamt Abzw. Simlinger;Wien;90001;15.4409707;48.5609232
60231478;Aschau im Bgld Süd;Wien;90001;16.2051765;47.400642
60231479;Aschau im Bgld Springbrunnen;Wien;90001;16.2041794;47.40367
60231480;Aschau im Bgld Kreuzung;Wien;90001;16.2003436;47.4138774
60231481;Grodnau Nr. 89;Wien;90001;16.2575663;47.373413
60231482;Bildein Feuerwehr;Wien;90001;16.4662809;47.1337875
60231483;Rettenbach (Bgld) Süd;Wien;90001;16.2426453;47.3990793
60231484;Rettenbach (Bgld) Abzw. Bernstein;Wien;90001;16.2399413;47.4078164
60231485;Rettenbach (Bgld) Mühle Sagmeister;Wien;90001;16.2442982;47.4219678
60231486;Stuben (Bgld) Feuerwehr;Wien;90001;16.2482418;47.4301116
60231488;Tauchen (Bgld) Spitzwiese;Wien;90001;16.2375698;47.385086
60231489;Lachau Nr. 10;Wien;90001;15.2580468;48.0971717
60231495;Bernstein (Bgld) Raiffeisenplatz;Wien;90001;16.2586802;47.4041442
60231499;Stadtschlaining Oberwarter Str./Majalusweg;Wien;90001;16.2717147;47.3195035
60231500;Altschlaining Abzw. Goberling;Wien;90001;16.2849559;47.3175486
60231501;Neumarkt/Tauchental Hauptplatz;Wien;90001;16.2974605;47.2971737
60231503;Bildein Weinkulturhaus;Wien;90001;16.4676104;47.130194
60231506;Frohsdorf Schloßgasse;Wien;90001;16.2536586;47.7433311
60231507;Günseck Gh. Geschray;Wien;90001;16.3213467;47.3962031
60231508;Warth/Neunkirchen Ausiedlung;Wien;90001;16.1139436;47.6529012
60231509;Bad Erlach Wr. Neustädter Str.;Wien;90001;16.2135937;47.7294959
60231510;Günseck Volksschule;Wien;90001;16.3229367;47.3949869
60231512;Bad Erlach Kirche;Wien;90001;16.2161899;47.7272421
60231515;Grimmenstein Karl-Schrammel-Siedlung;Wien;90001;16.1175638;47.6016463
60231516;Olbersdorf (Neunkirchen) Lehensiedlung;Wien;90001;16.124939;47.6054925
60231519;Günseck Haus Nr. 13;Wien;90001;16.3255957;47.3930896
60231520;Pitten Schlossbad;Wien;90001;16.1786313;47.7139829
60231521;Sautern Waldsiedlung;Wien;90001;16.1644649;47.7098485
60231522;Sautern Ort;Wien;90001;16.1583024;47.7086879
60231524;Hinterbrühl/Pitten (Hinterbrühl bei Pitten) Nr. 36/37;Wien;90001;16.2176901;47.7031023
60231525;Seebenstein Liechtensteinstr.;Wien;90001;16.1524185;47.7003274
60231526;Seebenstein Kirche;Wien;90001;16.1487174;47.699886
60231527;Seebenstein Schlossweg;Wien;90001;16.144684;47.6987675
60231528;Neustift am Hartberg Ort;Wien;90001;16.1009989;47.5373584
60231529;Zöbern Kampichl;Wien;90001;16.1176357;47.5162554
60231530;Zöbern Gemeindeamt;Wien;90001;16.1299606;47.5127243
60231532;Tobaj Süd;Wien;90001;16.30462;47.0887721
60231533;Neumarkt an der Ybbs Wiesenstraße;Wien;90001;15.0747815;48.1565871
60231534;Schwarzau am Steinfeld Erlacher Straße;Wien;90001;16.179359;47.7344565
60231535;Metzling Nord;Wien;90001;15.1078215;48.19871
60231538;Zöbern Waldgasse;Wien;90001;16.1282268;47.513689
60231539;Rotenturm/Pinka Berg;Wien;90001;16.2470201;47.2470283
60231540;Rotenturm/Pinka Parkgasse;Wien;90001;16.250236;47.249498
60231541;Mischendorf Nord;Wien;90001;16.3088421;47.1967682
60231542;Mischendorf Süd;Wien;90001;16.315822;47.1923854
60231543;Altschlaining Abzw Schönau;Wien;90001;16.2809225;47.3261835
60231544;Stadtschlaining Stiller Graben;Wien;90001;16.2748948;47.3296237
60231545;Stadtschlaining Sägewerk;Wien;90001;16.2752182;47.3334776
60231546;Unterwart Haus 121/Volksschule;Wien;90001;16.2350814;47.2591316
60231547;St. Michael im Bgld Abzw. Gamischdorf;Wien;90001;16.2713554;47.1193571
60231548;Tauchen (Bgld) Sägewerk;Wien;90001;16.2297634;47.3903712
60231550;Rechnitz Gh Lagler;Wien;90001;16.4357112;47.3032413
60231551;Spielberg/Melk Niobau;Wien;90001;15.3573466;48.2241994
60231552;Pielachberg Dorfstraße;Wien;90001;15.368872;48.2304949
60231555;Rotenturm/Pinka Steinriegel;Wien;90001;16.2525088;47.2462416
60231557;Rotenturm/Pinka Getreidegasse;Wien;90001;16.2537215;47.2511626
60231558;Pinkafeld P+R;Wien;90001;16.1178783;47.3844109
60231561;Reittern Landesstraße;Wien;90001;15.4481034;48.514761
60233492;Oberdürnbach Ortsmitte;Wien;90001;15.8484016;48.5872004
60233497;Zehethof/Oberndorf Zehethof bei Oberndorf;Wien;90001;15.2805765;48.063341
60233498;Sattlehen Oberleitner;Wien;90001;15.3149281;48.0686479
60233499;Kirnberg an der Mank Lindenplatz;Wien;90001;15.3216385;48.0721414
60233500;Kirnberg an der Mank Volksschule;Wien;90001;15.3253755;48.0713131
60233501;Kirnberg an der Mank Rosental;Wien;90001;15.3214499;48.0750526
60233502;Weikersdorf/Steinfelde Frauenbachgasse;Wien;90001;16.1477472;47.8063522
60233503;Wiener Neustadt Militärakademie;Wien;90001;16.244379;47.8093809
60233504;Wiener Neustadt Johannes-von-Nepomuk-Platz;Wien;90001;16.2438221;47.8163547
60233506;Kirnberg an der Mank Roßbachstraße;Wien;90001;15.3321668;48.0731318
60233507;Würflach Gerasdorfer Straße;Wien;90001;16.0590566;47.7759771
60233508;Willendorf/Neunkirchen Neunkirchner Straße;Wien;90001;16.057224;47.7881341
60233509;Wiener Neustadt Marie-Curie-Straße;Wien;90001;16.2531196;47.8350453
60233512;Grünbach (Schneebg) Richardschacht;Wien;90001;15.9645269;47.796553
60233513;Waldegg (NÖ) Volksschule;Wien;90001;16.0513041;47.8673566
60233566;Wiener Neustadt Obstgasse;Wien;90001;16.2345155;47.8165839
60233567;Wiener Neustadt Brodtischgasse;Wien;90001;16.2426722;47.8106599
60233568;Wiener Neustadt Kasematten;Wien;90001;16.239034;47.8112089
60233569;Wiener Neustadt Rudolf-Diesel-Str.;Wien;90001;16.2510445;47.8352745
60233570;Wiener Neustadt N.-A.-Otto-Straße;Wien;90001;16.2490053;47.8428658
60233571;Wiener Neustadt Stephan-Koren-Straße Süd;Wien;90001;16.2455378;47.8378915
60233572;Wiener Neustadt Ernst-Wurm-Gasse;Wien;90001;16.2600366;47.8100023
60233573;Wiener Neustadt Am Kanal;Wien;90001;16.249176;47.8133807
60240000;Loosdorf (Melk) Europaplatz;Wien;90001;15.4005735;48.2005482
60240001;Zellerndorf Abzw. Bahnhof;Wien;90001;15.9668355;48.697758
60240002;Hohenwarth/Ziersdorf Langenloiser Straße;Wien;90001;15.8256743;48.5060722
60240003;Ziersdorf Hauptplatz;Wien;90001;15.9274983;48.527827
60240004;Laa/Thaya Kirchenplatz;Wien;90001;16.3859535;48.7233655
60240005;Prinzersdorf Mittelschule;Wien;90001;15.520292;48.203488
60240007;Unterradlberg Hainer Straße;Wien;90001;15.6792309;48.2562914
60240009;Herzogenburg Riefthalgasse;Wien;90001;15.6955263;48.2773999
60240011;Ebersdorf/Donau Ort;Wien;90001;15.2607058;48.2263359
60240012;Emmersdorf/Donau Bundesstraße;Wien;90001;15.3367123;48.2406308
60240013;Rainfeld Ortsmitte;Wien;90001;15.7109953;48.0476815
60240015;Lehen bei Leiben Feuerwehr;Wien;90001;15.2635804;48.2298008
60240052;Grünbach (Schneebg) Schulen;Wien;90001;15.9844066;47.7981582
60240072;Gaweinstal Brünner Straße;Wien;90001;16.5934464;48.4817537
60240074;Eichhorn (NÖ) Ortsmitte;Wien;90001;16.8298201;48.5500184
60240075;Niederabsdorf Schulstraße;Wien;90001;16.8547663;48.5637649
60240076;Ringelsdorf (NÖ) Obere Hauptstraße;Wien;90001;16.8712863;48.5598768
60240080;Rabensburg Kirchenplatz;Wien;90001;16.9035358;48.648973
60240081;Marktl (Lilienfeld) Ort;Wien;90001;15.6014997;48.0228554
60240082;Marktl (Lilienfeld) Werkstraße;Wien;90001;15.6037634;48.0260397
60240084;Moosbach bei Türnitz Bundesstraße;Wien;90001;15.5395339;47.9526976
60240086;Türnitz Markt;Wien;90001;15.4910428;47.9308413
60240087;Wiesenfeld (NÖ) Wiesenbachbrücke;Wien;90001;15.6398398;48.0497713
60240088;St. Veit/Gölsen Kirchenplatz;Wien;90001;15.6695111;48.0432733
60240094;Jedenspeigen Gemeindeamt;Wien;90001;16.8732536;48.4982035
60240097;Gerichtsberg Bundesstraße;Wien;90001;15.8598102;48.0297824
60240098;Lehenrotte Bundesstraße;Wien;90001;15.5520744;47.9612582
60240267;Zwettl Klosterstraße;Wien;90001;15.1702634;48.6093717
60250001;Eisenstadt Landhaus;Wien;90001;16.528067;47.8485751
60250002;Eisenstadt Kurzwiese;Wien;90001;16.5318758;47.8491358
60250003;Eisenstadt Gölbeszeile;Wien;90001;16.5338521;47.8484907
60250004;Eisenstadt Parkplatz Krautgartenweg;Wien;90001;16.5325406;47.8450785
60250005;Eisenstadt Schulzentrum;Wien;90001;16.5342384;47.8459225
60250006;St. Georgen am Leithagebirge Dr.-Isidor-Pap-Straße;Wien;90001;16.5453146;47.8499677
60250007;St. Georgen am Leithagebirge Sonnenweg;Wien;90001;16.5506147;47.8506851
60250009;St. Georgen am Leithagebirge Kaufhaus Jagenbrein;Wien;90001;16.5520789;47.85347
60250010;St. Georgen am Leithagebirge Volksschule;Wien;90001;16.550471;47.8557305
60250011;St. Georgen am Leithagebirge Aumüllnerweg;Wien;90001;16.5465274;47.8543501
60250013;St. Georgen am Leithagebirge Dreifaltigkeitsstraße;Wien;90001;16.5433743;47.8534218
60250015;St. Georgen am Leithagebirge Friedhof;Wien;90001;16.5550344;47.8582078
60250016;Eisenstadt Energie Burgenland;Wien;90001;16.5378766;47.8537775
60250017;Eisenstadt Leithabergstraße;Wien;90001;16.5355499;47.8552784
60250018;Eisenstadt Burgstallgasse;Wien;90001;16.533915;47.8544044
60250019;Eisenstadt Joseph-Haydn-Gasse;Wien;90001;16.5227579;47.8470318
60250020;Eisenstadt Buchgrabenweg/Jägergasse;Wien;90001;16.532316;47.8535846
60250021;Eisenstadt Buchgrabenweg/ORF;Wien;90001;16.5302319;47.8579788
60250022;Eisenstadt Hartlsteig/Feiersteigweg;Wien;90001;16.5279592;47.8548625
60250023;Eisenstadt Stadiongasse;Wien;90001;16.5245815;47.8520474
60250026;Eisenstadt Joseph-Haydn-Konservatorium;Wien;90001;16.5146821;47.8500702
60250027;Eisenstadt Weingartenstraße 5;Wien;90001;16.5126609;47.8486776
60250028;Eisenstadt Weingartenstraße/Haus St. Martin;Wien;90001;16.5105319;47.8474237
60250029;Eisenstadt Krankenhaus;Wien;90001;16.5133795;47.8474719
60250030;Eisenstadt Arbeiterkammer;Wien;90001;16.5092293;47.8451086
60250033;Eisenstadt Schlossplatz;Wien;90001;16.5205121;47.8459647
60250034;Eisenstadt Kulturzentrum;Wien;90001;16.5272226;47.8474176
60250035;Eisenstadt Josef-Joachim-Straße;Wien;90001;16.5230095;47.8443912
60250036;Eisenstadt Feldstraße;Wien;90001;16.5270878;47.8444876
60250041;Eisenstadt Fachmarktzentrum;Wien;90001;16.530169;47.8263492
60250042;Eisenstadt Technologiezentrum TZE;Wien;90001;16.5329089;47.8286289
60250044;Eisenstadt Haidäcker Park;Wien;90001;16.5245186;47.8274951
60250045;Eisenstadt Möbelix;Wien;90001;16.5207996;47.8303658
60250048;Eisenstadt Blütenstraße;Wien;90001;16.5142778;47.8399596
60250055;Kleinhöflein (Bgld) Untere Kirchberggasse;Wien;90001;16.5071093;47.8366554
60250056;Kleinhöflein (Bgld) Ortsmitte;Wien;90001;16.5029411;47.8381568
60250057;Kleinhöflein (Bgld) Volksschule;Wien;90001;16.499806;47.8397426
60250062;Amstetten Dingfurth;Wien;90001;14.9199299;48.1114487
60250063;Amstetten Umdasch Portier;Wien;90001;14.9011372;48.1185737
60250064;Mauer bei Amstetten Westbahnstraße;Wien;90001;14.8103354;48.0996795
60250065;Mauer bei Amstetten Meierhofner Straße;Wien;90001;14.79616;48.0948618
60250066;Mauer bei Amstetten Bergstraße;Wien;90001;14.7958636;48.0927079
60250067;Mauer bei Amstetten Krankenhauszugang;Wien;90001;14.8012175;48.0914838
60250068;Mauer bei Amstetten Eichenstraße;Wien;90001;14.8009301;48.0905598
60250069;Neufurth Billa;Wien;90001;14.8066344;48.0815345
60250070;Neufurth Einkaufszentrum;Wien;90001;14.8126351;48.0805202
60250071;Neufurth Ober Neufurth;Wien;90001;14.8061583;48.076295
60250072;Neufurth Gruberstraße;Wien;90001;14.8102546;48.0786957
60250073;Neufurth Unter Neufurth;Wien;90001;14.8159319;48.0836889
60250074;Hausmening Pfadfinderheim;Wien;90001;14.8199025;48.0806042
60250075;Hausmening Winthalstraße;Wien;90001;14.8266848;48.0816545
60250076;Ulmerfeld Friedhof;Wien;90001;14.8234958;48.0750345
60250077;Ulmerfeld Eschenstraße;Wien;90001;14.8189233;48.0721054
60250078;Hausmening Dorfstraße;Wien;90001;14.8135245;48.0691341
60250080;Amstetten Althausstraße;Wien;90001;14.8636055;48.1198871
60250081;Amstetten Dammstraße;Wien;90001;14.8690583;48.1177761
60250082;Hausmening Heidebad;Wien;90001;14.8218698;48.0823807
60250083;Amstetten Blindenmarkter Straße;Wien;90001;14.899592;48.1130022
60250084;St. Georgen am Leithagebirge Kirche;Wien;90001;16.5530132;47.8558691
60250085;Neufurth Wilhelm-Vogl-Straße;Wien;90001;14.8124106;48.0819006
60250086;Ulmerfeld Marktplatz;Wien;90001;14.8259122;48.0789178
60250116;Korneuburg Landesklinikum;Wien;90001;16.3364563;48.3438556
60250121;Korneuburg Wiener Str./Sudetendeutschestr.;Wien;90001;16.3384865;48.3387743
60250148;Korneuburg Kreuzensteiner Str./SPZ;Wien;90001;16.3244009;48.3556285
60250278;Strasshof (Nordbahn) Lannergasse;Wien;90001;16.6596073;48.3069611
60250331;Leobersdorf Disco Bolero;Wien;90001;16.2147616;47.9203191
60250332;Trumau Traiskirchner Straße;Wien;90001;16.337705;47.9941521
60250336;Trumau Triestingstraße;Wien;90001;16.3490597;47.9925049
60250343;Frankenfels Arzt;Wien;90001;15.3285466;47.9830655
60250352;Pöchlarn Drascher;Wien;90001;15.2132478;48.2062779
60250353;Pöchlarn Gramel;Wien;90001;15.2192126;48.2053919
60250354;Pöchlarn Rebhuhngasse;Wien;90001;15.2102654;48.2075352
